"itemid","label","category","dbsource","valueuom"
46690,"bumetanide","Free Form Intake","carevue",NULL
46691,"Rescue Flush","Free Form Intake","carevue",NULL
46692,"isoproterenolmcg/min","Free Form Intake","carevue",NULL
46693,"prismasate","Free Form Intake","carevue",NULL
46694,"Abdominal VAC","Free Form Intake","carevue",NULL
46695,"OR Out OGT",NULL,"carevue","ml"
46696,"OR Paracentesis",NULL,"carevue","ml"
46697,"Right Hand.",NULL,"carevue",NULL
46698,"O.R. ASCITES",NULL,"carevue",NULL
46699,"rt groin site",NULL,"carevue",NULL
46700,"rt. fem site",NULL,"carevue",NULL
46701,"Left Chest drng bag",NULL,"carevue","ml"
46706,"Banana bag","Free Form Intake","carevue",NULL
46707,"blakemore",NULL,"carevue",NULL
46708,"NS rescue flush","Free Form Intake","carevue",NULL
46709,"floor ostomy out",NULL,"carevue","ml"
46710,"endo drainage",NULL,"carevue","ml"
46711,"Right arm drains.",NULL,"carevue","ml"
46712,"CALCIUM-DIALYSIS","Free Form Intake","carevue","ml"
46713,"KCL-10 MEQ-DIALYSIS","Free Form Intake","carevue","ml"
46714,"Filter flush - NS","Free Form Intake","carevue",NULL
46715,"Citrate - dialysis","Free Form Intake","carevue","ml"
46716,"Incision to Drainage",NULL,"carevue","ml"
46717,"NS with Sodium Phos","Free Form Intake","carevue",NULL
46718,"superior/ant chtube",NULL,"carevue","ml"
46720,"PD Dialysate","Free Form Intake","carevue",NULL
46721,"Drain Out #5 Hemovac",NULL,"carevue","ml"
46725,"Methadone","Free Form Intake","carevue",NULL
46726,"Oral",NULL,"carevue",NULL
46727,"urine from floor",NULL,"carevue","ml"
46729,"Dextran","Free Form Intake","carevue",NULL
46730,"citrate/ACD","Free Form Intake","carevue",NULL
46731,"kcl 10meq/100cc","Free Form Intake","carevue",NULL
46732,"LT NEPHROSTOMY TUBE.",NULL,"carevue","ml"
46733,"JP #3",NULL,"carevue","ml"
46735,"OR out ascites",NULL,"carevue","ml"
46736,"ER intake NS","Free Form Intake","carevue",NULL
46738,"LATERAL DRAIN SITE",NULL,"carevue","ml"
46740,"gastric lavage","Free Form Intake","carevue","ml"
46741,"dialysis removed",NULL,"carevue","ml"
46742,"thorocentesis fluid",NULL,"carevue","ml"
46745,"Parencentesis Out",NULL,"carevue","ml"
46747,"Citrate Dextrose 3%","Free Form Intake","carevue",NULL
46748,"Cath Lab Urine Out",NULL,"carevue","ml"
46749,"D5W/150MEQ NA BICARB","Free Form Intake","carevue",NULL
46750,"KCL 40 MEQ IN 500MLS","Free Form Intake","carevue",NULL
46751,"Pleurx output",NULL,"carevue","ml"
46753,"flushback",NULL,"carevue",NULL
46754,"net pheresis intake","Free Form Intake","carevue",NULL
46755,"LLE Drainage bag",NULL,"carevue","ml"
46757,"Thoracentesis off","Free Form Intake","carevue","ml"
46758,"OR Intake","Free Form Intake","carevue",NULL
46759,"thoracentesis fluid",NULL,"carevue","ml"
46761,"Left arm drainage",NULL,"carevue","ml"
46762,"ED UOP",NULL,"carevue",NULL
46763,"NGT OUT S/P LAvage",NULL,"carevue","ml"
46765,"Replete w/Fib w/prot","Free Form Intake","carevue",NULL
46766,"ileum drain",NULL,"carevue","ml"
46769,"cvvdh rescue line","Free Form Intake","carevue",NULL
46770,"OSH IVF","Free Form Intake","carevue",NULL
46771,"Ethacrynate Sodium","Free Form Intake","carevue",NULL
46772,"3%CITRATE DEXTROSECF","Free Form Intake","carevue",NULL
46773,"CVVHD NS line flush","Free Form Intake","carevue",NULL
46774,"Sodabicarb Drip.","Free Form Intake","carevue",NULL
46775,"Left pleural tap",NULL,"carevue","ml"
46776,"lactulose","Free Form Intake","carevue",NULL
46777,"ir intake","Free Form Intake","carevue",NULL
46778,"K-Phos","Free Form Intake","carevue",NULL
46779,"ir output",NULL,"carevue","ml"
46780,"Bladdar pressure",NULL,"carevue",NULL
46781,"lr bolus","Free Form Intake","carevue",NULL
46783,"15mm k phos","Free Form Intake","carevue",NULL
46785,"ct insertion site",NULL,"carevue",NULL
46789,"3/4st impact/fiber","Free Form Intake","carevue",NULL
46790,"kcl 10 meq/100 ml  0","Free Form Intake","carevue",NULL
46791,"citrate infusion","Free Form Intake","carevue",NULL
46792,"Plasmalyte-A","Free Form Intake","carevue",NULL
46795,"NS Filter Flush","Free Form Intake","carevue",NULL
46797,"antithymocyteglobuli","Free Form Intake","carevue",NULL
46798,"3% citrate","Free Form Intake","carevue",NULL
46800,"NS RESCUE","Free Form Intake","carevue",NULL
46802,"Farr 5 IV","Free Form Intake","carevue",NULL
46803,"Farr 5 po","Free Form Intake","carevue",NULL
46804,"Farr  5 urine",NULL,"carevue","ml"
46805,"Farr7","Free Form Intake","carevue",NULL
50800,"SPECIMEN TYPE","BLOOD GAS","labitem",NULL
50801,"Alveolar-arterial Gradient","Blood Gas","labitem","mm Hg"
50802,"Base Excess","Blood Gas","labitem","mEq/L"
50803,"Calculated Bicarbonate- Whole Blood","Blood Gas","labitem","mEq/L"
50804,"Calculated Total CO2","Blood Gas","labitem","mEq/L"
50805,"Carboxyhemoglobin","Blood Gas","labitem","%"
50806,"Chloride- Whole Blood","Blood Gas","labitem","mEq/L"
50807,"Comments","Blood Gas","labitem",NULL
50808,"Free Calcium","Blood Gas","labitem","mmol/L"
50809,"Glucose","Blood Gas","labitem","mg/dL"
50810,"Hematocrit- Calculated","Blood Gas","labitem","%"
50811,"Hemoglobin","Blood Gas","labitem","g/dL"
50812,"Intubated","Blood Gas","labitem",NULL
50813,"Lactate","Blood Gas","labitem","mmol/L"
50814,"Methemoglobin","Blood Gas","labitem","%"
50815,"O2 Flow","Blood Gas","labitem","L/min"
50816,"Oxygen","Blood Gas","labitem","%"
50817,"Oxygen Saturation","Blood Gas","labitem","%"
50818,"pCO2","Blood Gas","labitem","mm Hg"
50819,"PEEP","Blood Gas","labitem",NULL
50820,"pH","Blood Gas","labitem","units"
50821,"pO2","Blood Gas","labitem","mm Hg"
50822,"Potassium- Whole Blood","Blood Gas","labitem","mEq/L"
50823,"Required O2","Blood Gas","labitem",NULL
50824,"Sodium- Whole Blood","Blood Gas","labitem","mEq/L"
50825,"Temperature","Blood Gas","labitem",NULL
50826,"Tidal Volume","Blood Gas","labitem",NULL
50827,"Ventilation Rate","Blood Gas","labitem",NULL
50828,"Ventilator","Blood Gas","labitem",NULL
50829,"Fluid Type","Blood Gas","labitem",NULL
50830,"pCO2- Body Fluid","Blood Gas","labitem","mm Hg"
50831,"pH","Blood Gas","labitem","units"
50832,"pO2- Body Fluid","Blood Gas","labitem","mm Hg"
50833,"Potassium","Blood Gas","labitem","mEq/L"
50834,"Sodium- Body Fluid","Blood Gas","labitem","mEq/L"
50835,"Albumin- Ascites","Chemistry","labitem","g/dL"
50836,"Amylase- Ascites","Chemistry","labitem","IU/L"
50837,"Bicarbonate- Ascites","Chemistry","labitem","mEq/L"
50838,"Bilirubin- Total- Ascites","Chemistry","labitem","mg/dL"
50839,"Chloride- Ascites","Chemistry","labitem","mEq/L"
50840,"Cholesterol- Ascites","Chemistry","labitem","mg/dL"
50841,"Creatinine- Ascites","Chemistry","labitem","mg/dL"
50842,"Glucose- Ascites","Chemistry","labitem","mg/dL"
50843,"Lactate Dehydrogenase- Ascites","Chemistry","labitem","IU/L"
50844,"Lipase- Ascites","Chemistry","labitem","U/L"
50845,"Miscellaneous- Ascites","Chemistry","labitem",NULL
50846,"Osmolality- Ascites","Chemistry","labitem","mOsm/kg"
50847,"Potassium- Ascites","Chemistry","labitem","mEq/L"
50848,"Sodium- Ascites","Chemistry","labitem","mEq/L"
50849,"Total Protein- Ascites","Chemistry","labitem","g/dL"
50850,"Triglycerides- Ascites","Chemistry","labitem","mg/dL"
50851,"Urea Nitrogen- Ascites","Chemistry","labitem","mg/dL"
50852,"% Hemoglobin A1c","Chemistry","labitem","%"
50853,"25-OH Vitamin D","Chemistry","labitem","ng/mL"
50854,"Absolute A1c","Chemistry","labitem",NULL
50855,"Absolute Hemoglobin","Chemistry","labitem",NULL
50856,"Acetaminophen","Chemistry","labitem","ug/mL"
50857,"Acetone","Chemistry","labitem",NULL
50858,"Acid Phosphatase","Chemistry","labitem","IU/L"
50859,"Acid Phosphatase- Non-Prostatic","Chemistry","labitem","IU/L"
50860,"AFP- Maternal Screen","Chemistry","labitem","ng/mL"
50861,"Alanine Aminotransferase (ALT)","Chemistry","labitem","IU/L"
50862,"Albumin","Chemistry","labitem","g/dL"
50863,"Alkaline Phosphatase","Chemistry","labitem","IU/L"
50864,"Alpha-Fetoprotein","Chemistry","labitem","ng/mL"
50865,"Amikacin","Chemistry","labitem","ug/mL"
50866,"Ammonia","Chemistry","labitem","umol/L"
50867,"Amylase","Chemistry","labitem","IU/L"
50868,"Anion Gap","Chemistry","labitem","mEq/L"
50869,"Anti-DGP (IgA/IgG)","Chemistry","labitem","units"
50870,"Anti-Gliadin Antibody- IgA","Chemistry","labitem","units"
50871,"Anti-Mitochondrial Antibody","Chemistry","labitem",NULL
50872,"Anti-Neutrophil Cytoplasmic Antibody","Chemistry","labitem",NULL
50873,"Anti-Nuclear Antibody","Chemistry","labitem",NULL
50874,"Anti-Nuclear Antibody- Titer","Chemistry","labitem",NULL
50875,"Anti-Parietal Cell Antibody","Chemistry","labitem",NULL
50876,"Anti-Smooth Muscle Antibody","Chemistry","labitem",NULL
50877,"Anti-Thyroglobulin Antibodies","Chemistry","labitem","IU/mL"
50878,"Asparate Aminotransferase (AST)","Chemistry","labitem","IU/L"
50879,"Barbiturate Screen","Chemistry","labitem",NULL
50880,"Benzodiazepine Screen","Chemistry","labitem",NULL
50881,"Beta-2 Microglobulin","Chemistry","labitem","mg/L"
50882,"Bicarbonate","Chemistry","labitem","mEq/L"
50883,"Bilirubin- Direct","Chemistry","labitem","mg/dL"
50884,"Bilirubin- Indirect","Chemistry","labitem","mg/dL"
50885,"Bilirubin- Total","Chemistry","labitem","mg/dL"
50886,"Blood Culture Hold","Chemistry","labitem",NULL
50887,"Blue Top Hold","Chemistry","labitem",NULL
50888,"Blue Top Hold Frozen","Chemistry","labitem",NULL
50889,"C-Reactive Protein","Chemistry","labitem","mg/dL"
50890,"C3","Chemistry","labitem","mg/dL"
50891,"C4","Chemistry","labitem","mg/dL"
50892,"CA-125","Chemistry","labitem","U/mL"
50893,"Calcium- Total","Chemistry","labitem","mg/dL"
50894,"Calculated Free Testosterone","Chemistry","labitem","pg/mL"
50895,"Calculated TBG","Chemistry","labitem","Ratio"
50896,"Calculated Thyroxine (T4) Index","Chemistry","labitem","ug/dL"
50897,"Call","Chemistry","labitem",NULL
50898,"Cancer Antigen 27.29","Chemistry","labitem","U/mL"
50899,"Carbamazepine","Chemistry","labitem","ug/mL"
50900,"Carcinoembyronic Antigen (CEA)","Chemistry","labitem","ng/mL"
50901,"Centromere","Chemistry","labitem",NULL
50902,"Chloride","Chemistry","labitem","mEq/L"
50903,"Cholesterol Ratio (Total/HDL)","Chemistry","labitem","Ratio"
50904,"Cholesterol- HDL","Chemistry","labitem","mg/dL"
50905,"Cholesterol- LDL- Calculated","Chemistry","labitem","mg/dL"
50906,"Cholesterol- LDL- Measured","Chemistry","labitem","mg/dL"
50907,"Cholesterol- Total","Chemistry","labitem","mg/dL"
50908,"CK-MB Index","Chemistry","labitem","%"
50909,"Cortisol","Chemistry","labitem","ug/dL"
50910,"Creatine Kinase (CK)","Chemistry","labitem","IU/L"
50911,"Creatine Kinase- MB Isoenzyme","Chemistry","labitem","ng/mL"
50912,"Creatinine","Chemistry","labitem","mg/dL"
50913,"Cryoglobulin","Chemistry","labitem",NULL
50914,"Cyclosporin","Chemistry","labitem","ng/mL"
50915,"D-Dimer","Chemistry","labitem","ng/mL"
50916,"DHEA-Sulfate","Chemistry","labitem","nG/mL"
50917,"Digoxin","Chemistry","labitem","ng/mL"
50918,"Double Stranded DNA","Chemistry","labitem","U/mL"
50919,"EDTA Hold","Chemistry","labitem",NULL
50920,"Estimated GFR (MDRD equation)","Chemistry","labitem",NULL
50921,"Estradiol","Chemistry","labitem","pg/mL"
50922,"Ethanol","Chemistry","labitem","mg/dL"
50923,"Fax","Chemistry","labitem",NULL
50924,"Ferritin","Chemistry","labitem","ng/ml"
50925,"Folate","Chemistry","labitem","ng/mL"
50926,"Follicle Stimulating Hormone","Chemistry","labitem","mIU/L"
50927,"Gamma Glutamyltransferase","Chemistry","labitem","IU/L"
50928,"Gastrin","Chemistry","labitem","pg/mL"
50929,"Gentamicin","Chemistry","labitem","ug/mL"
50930,"Globulin","Chemistry","labitem","g/dL"
50931,"Glucose","Chemistry","labitem","mg/dL"
50932,"Gray Top Hold (plasma)","Chemistry","labitem",NULL
50933,"Green Top Hold (plasma)","Chemistry","labitem",NULL
50934,"H","Chemistry","labitem","U"
50935,"Haptoglobin","Chemistry","labitem","mg/dL"
50936,"HCG- Maternal Screen","Chemistry","labitem","IU/mL"
50937,"Hepatitis A Virus Antibody","Chemistry","labitem","Pos/Neg"
50938,"Hepatitis A Virus IgM Antibody","Chemistry","labitem",NULL
50939,"Hepatitis B Core Antibody- IgM","Chemistry","labitem",NULL
50940,"Hepatitis B Surface Antibody","Chemistry","labitem",NULL
50941,"Hepatitis B Surface Antigen","Chemistry","labitem",NULL
50942,"Hepatitis B Virus Core Antibody","Chemistry","labitem",NULL
50943,"Hepatitis C Virus Antibody","Chemistry","labitem",NULL
50944,"HIV Antibody","Chemistry","labitem",NULL
50945,"Homocysteine","Chemistry","labitem","umol/L"
50946,"Human Chorionic Gonadotropin","Chemistry","labitem","mIU/mL"
50947,"I","Chemistry","labitem","U"
50948,"Immunofixation","Chemistry","labitem",NULL
50949,"Immunoglobulin A","Chemistry","labitem","mg/dL"
50950,"Immunoglobulin G","Chemistry","labitem","mg/dL"
50951,"Immunoglobulin M","Chemistry","labitem","mg/dL"
50952,"Iron","Chemistry","labitem","ug/dL"
50953,"Iron Binding Capacity- Total","Chemistry","labitem","ug/dL"
50954,"Lactate Dehydrogenase (LD)","Chemistry","labitem","IU/L"
50955,"Light Green Top Hold","Chemistry","labitem",NULL
50956,"Lipase","Chemistry","labitem","IU/L"
50957,"Lithium","Chemistry","labitem","mmol/L"
50958,"Luteinizing Hormone","Chemistry","labitem","mIU/L"
50959,"Macro Prolactin","Chemistry","labitem",NULL
50960,"Magnesium","Chemistry","labitem","mg/dL"
50961,"Methotrexate","Chemistry","labitem","umol/L"
50962,"N-Acetylprocainamide (NAPA)","Chemistry","labitem","ug/mL"
50963,"NTproBNP","Chemistry","labitem","pg/mL"
50964,"Osmolality- Measured","Chemistry","labitem","mOsm/kg"
50965,"Parathyroid Hormone","Chemistry","labitem","pg/mL"
50966,"Phenobarbital","Chemistry","labitem","ug/mL"
50967,"Phenytoin","Chemistry","labitem","ug/mL"
50968,"Phenytoin- Free","Chemistry","labitem","ug/mL"
50969,"Phenytoin- Percent Free","Chemistry","labitem","%"
50970,"Phosphate","Chemistry","labitem","mg/dL"
50971,"Potassium","Chemistry","labitem","mEq/L"
50972,"Procainamide","Chemistry","labitem","ug/mL"
50973,"Prolactin","Chemistry","labitem","ng/mL"
50974,"Prostate Specific Antigen","Chemistry","labitem","ng/mL"
50975,"Protein Electrophoresis","Chemistry","labitem",NULL
50976,"Protein- Total","Chemistry","labitem","g/dL"
50977,"Quinidine","Chemistry","labitem","ug/mL"
50978,"Rapamycin","Chemistry","labitem","ng/mL"
50979,"Red Top Hold","Chemistry","labitem",NULL
50980,"Rheumatoid Factor","Chemistry","labitem","I.U."
50981,"Salicylate","Chemistry","labitem","mg/dL"
50982,"Sex Hormone Binding Globulin","Chemistry","labitem","nmol/L"
50983,"Sodium","Chemistry","labitem","mEq/L"
50984,"Stat","Chemistry","labitem",NULL
50985,"Study Tubes","Chemistry","labitem",NULL
50986,"tacroFK","Chemistry","labitem","ng/mL"
50988,"Testosterone","Chemistry","labitem","ng/dL"
50989,"Testosterone- Free","Chemistry","labitem","ng/dL"
50990,"Theophylline","Chemistry","labitem","ug/mL"
50991,"Thyroglobulin","Chemistry","labitem","ng/mL"
50992,"Thyroid Peroxidase Antibodies","Chemistry","labitem","IU/mL"
50993,"Thyroid Stimulating Hormone","Chemistry","labitem","uU/ML"
50994,"Thyroxine (T4)","Chemistry","labitem","ug/dL"
50995,"Thyroxine (T4)- Free","Chemistry","labitem","ng/dL"
50996,"Tissue Transglutaminase Ab- IgA","Chemistry","labitem",NULL
50997,"Tobramycin","Chemistry","labitem","ug/mL"
50998,"Transferrin","Chemistry","labitem","mg/dL"
50999,"Tricyclic Antidepressant Screen","Chemistry","labitem",NULL
51000,"Triglycerides","Chemistry","labitem","MG/DL"
51001,"Triiodothyronine (T3)","Chemistry","labitem","ng/dL"
51002,"Troponin I","Chemistry","labitem","ng/ml"
51003,"Troponin T","Chemistry","labitem","ng/mL"
51004,"UE3- Maternal Screen","Chemistry","labitem","ng/mL"
51005,"Uptake Ratio","Chemistry","labitem","Ratio"
51006,"Urea Nitrogen","Chemistry","labitem","mg/dL"
51007,"Uric Acid","Chemistry","labitem",NULL
51008,"Valproic Acid","Chemistry","labitem","ug/mL"
51009,"Vancomycin","Chemistry","labitem","ug/mL"
51010,"Vitamin B12","Chemistry","labitem","pg/mL"
51011,"<Albumin>","Chemistry","labitem","mg/dL"
51012,"Bilirubin- Total- CSF","Chemistry","labitem","mg/dL"
51013,"Chloride- CSF","Chemistry","labitem",NULL
51014,"Glucose- CSF","Chemistry","labitem","mg/dL"
51015,"Lactate Dehydrogenase- CSF","Chemistry","labitem","IU/L"
51016,"Miscellaneous- CSF","Chemistry","labitem",NULL
51017,"PEP- CSF","Chemistry","labitem",NULL
51018,"Total Protein- CSF","Chemistry","labitem","mg/dL"
51019,"Albumin- Joint Fluid","Chemistry","labitem","g/dL"
51020,"Amylase- Joint Fluid","Chemistry","labitem","IU/L"
51021,"Creatinine- Joint Fluid","Chemistry","labitem","mg/dL"
51022,"Glucose- Joint Fluid","Chemistry","labitem","mg/dL"
51023,"LD- Joint Fluid","Chemistry","labitem","IU/L"
51024,"Total Protein- Joint Fluid","Chemistry","labitem","g/dL"
51025,"Albumin- Body Fluid","Chemistry","labitem","g/dL"
51026,"Amylase- Body Fluid","Chemistry","labitem","IU/L"
51027,"Bicarbonate- Other Fluid","Chemistry","labitem","mEq/L"
51028,"Bilirubin- Total- Body Fluid","Chemistry","labitem","mg/dL"
51029,"Calcium- Body Fluid","Chemistry","labitem","mg/dL"
51030,"Chloride- Body Fluid","Chemistry","labitem","mEq/L"
51031,"Cholesterol- Body Fluid","Chemistry","labitem","mg/dL"
51032,"Creatinine- Body Fluid","Chemistry","labitem","mg/dL"
51033,"FetalFN","Chemistry","labitem",NULL
51034,"Glucose- Body Fluid","Chemistry","labitem","mg/dL"
51035,"LD- Body Fluid","Chemistry","labitem","IU/L"
51036,"Lipase- Body Fluid","Chemistry","labitem","U/L"
51037,"Magnesium- Body Fluid","Chemistry","labitem","mg/dL"
51038,"Miscellaneous- Body Fluid","Chemistry","labitem",NULL
51039,"Osmolality- Body Fluid","Chemistry","labitem","mOsm/kg"
51040,"Phosphate- Body Fluid","Chemistry","labitem","mg/dL"
51041,"Potassium- Body Fluid","Chemistry","labitem","mEq/L"
51042,"Sodium- Body Fluid","Chemistry","labitem","mEq/L"
51043,"Total Protein- Body Fluid","Chemistry","labitem","g/dL"
51044,"Triglycer","Chemistry","labitem","mg/dL"
51045,"Urea Nitrogen- Body Fluid","Chemistry","labitem","mg/dL"
51046,"Albumin- Pleural","Chemistry","labitem","g/dL"
51047,"Amylase- Pleural","Chemistry","labitem","IU/L"
51048,"Bicarbonate- Pleural","Chemistry","labitem","mEq/L"
51049,"Bilirubin- Total- Pleural","Chemistry","labitem","mg/dL"
51050,"Chloride- Pleural","Chemistry","labitem","mEq/L"
51051,"Cholesterol- Pleural","Chemistry","labitem","mg/dL"
51052,"Creatinine- Pleural","Chemistry","labitem","mg/dL"
51053,"Glucose- Pleural","Chemistry","labitem","mg/dL"
51054,"Lactate Dehydrogenase- Pleural","Chemistry","labitem","IU/L"
51055,"Lipase- Pleural","Chemistry","labitem","U/L"
51056,"Miscellaneous- Pleural","Chemistry","labitem",NULL
51057,"Potassium- Pleural","Chemistry","labitem","mEq/L"
51058,"Sodium- Pleural","Chemistry","labitem","mEq/L"
51059,"Total Protein- Pleural","Chemistry","labitem","g/dL"
51060,"Triglycerides- Pleural","Chemistry","labitem","mg/dL"
51061,"Bicarbonate- Stool","Chemistry","labitem","mEq/L"
51062,"Chloride- Stool","Chemistry","labitem","mEq/L"
51063,"Osmolality- Stool","Chemistry","labitem","mOsm/kg"
51064,"Potassium- Stool","Chemistry","labitem","mEq/L"
51065,"Sodium- Stool","Chemistry","labitem","mEq/L"
51066,"24 hr Calcium","Chemistry","labitem","mg/24hr"
51067,"24 hr Creatinine","Chemistry","labitem","mg/24hours"
51068,"24 hr Protein","Chemistry","labitem","mg/24hr"
51069,"Albumin- Urine","Chemistry","labitem","mg/dL"
51070,"Albumin/Creatinine- Urine","Chemistry","labitem","mg/g"
51071,"Amphetamine Screen- Urine","Chemistry","labitem",NULL
