itemid,label,category,dbsource,valueuom
51551,VOIDED SPECIMEN,HEMATOLOGY,labitem,
51552,VOIDED SPECIMEN,CHEMISTRY,labitem,
51553,VOIDED SPECIMEN,CHEMISTRY,labitem,
51554,VOIDED SPECIMEN,HEMATOLOGY,labitem,
51555,SURFACTANT ALBUMIN RATIO,CHEMISTRY,labitem,mg/g
70001,,SPECIMEN,hospital,
70002,THROAT FOR STREP,SPECIMEN,hospital,
70003,ABSCESS,SPECIMEN,hospital,
70004,ARTHROPOD,SPECIMEN,hospital,
70005,ASPIRATE,SPECIMEN,hospital,
70006,ANORECTAL/VAGINAL CULTURE,SPECIMEN,hospital,
70007,BLOOD BAG FLUID,SPECIMEN,hospital,
70008,BRONCHIAL BRUSH - PROTECTED,SPECIMEN,hospital,
70009,BILE,SPECIMEN,hospital,
70010,BIOPSY,SPECIMEN,hospital,
70011,BLOOD CULTURE ( MYCO/F LYTIC BOTTLE),SPECIMEN,hospital,
70012,BLOOD CULTURE,SPECIMEN,hospital,
70013,FLUID RECEIVED IN BLOOD CULTURE BOTTLES,SPECIMEN,hospital,
70014,BLOOD CULTURE - NEONATE,SPECIMEN,hospital,
70015,BLOOD,SPECIMEN,hospital,
70016,BLOOD CULTURE (POST-MORTEM),SPECIMEN,hospital,
70017,SEROLOGY/BLOOD,SPECIMEN,hospital,
70018,BONE MARROW,SPECIMEN,hospital,
70019,BONE MARROW - CYTOGENETICS,SPECIMEN,hospital,
70020,BRONCHIAL BRUSH,SPECIMEN,hospital,
70021,BRONCHOALVEOLAR LAVAGE,SPECIMEN,hospital,
70022,BRONCHIAL WASHINGS,SPECIMEN,hospital,
70023,CATHETER TIP-IV,SPECIMEN,hospital,
70024,VIRAL CULTURE: R/O CYTOMEGALOVIRUS,SPECIMEN,hospital,
70025,CRE Screen,SPECIMEN,hospital,
70026,CSF&SPINAL FLUID,SPECIMEN,hospital,
70027,CORNEAL EYE SCRAPINGS,SPECIMEN,hospital,
70028,Direct Antigen Test for Herpes Simplex Virus Types 1 & 2,SPECIMEN,hospital,
70029,DIALYSIS FLUID,SPECIMEN,hospital,
70030,DIRECT ANTIGEN TEST FOR VARICELLA-ZOSTER VIRUS,SPECIMEN,hospital,
70031,EAR,SPECIMEN,hospital,
70032,Blood (EBV),SPECIMEN,hospital,
70033,EYE,SPECIMEN,hospital,
70034,FOREIGN BODY,SPECIMEN,hospital,
70035,FLUID-OTHER,SPECIMEN,hospital,
70036,FLUID WOUND,SPECIMEN,hospital,
70037,FOOT CULTURE,SPECIMEN,hospital,
70038,FECAL SWAB,SPECIMEN,hospital,
70039,GASTRIC ASPIRATE,SPECIMEN,hospital,
70040,SWAB,SPECIMEN,hospital,
70041,VIRAL CULTURE:R/O HERPES SIMPLEX VIRUS,SPECIMEN,hospital,
70042,Influenza A/B by DFA,SPECIMEN,hospital,
70043,Influenza A/B by DFA - Bronch Lavage,SPECIMEN,hospital,
70044,Influenza A/B by DFA - Bronch Wash,SPECIMEN,hospital,
70045,Immunology (CMV),SPECIMEN,hospital,
70046,IMMUNOLOGY,SPECIMEN,hospital,
70047,JOINT FLUID,SPECIMEN,hospital,
70048,NAIL SCRAPINGS,SPECIMEN,hospital,
70049,NEOPLASTIC BLOOD,SPECIMEN,hospital,
70050,NOSE,SPECIMEN,hospital,
70051,FLUID-OTHER,SPECIMEN,hospital,
70052,PERIPHERAL BLOOD LYMPHOCYTES,SPECIMEN,hospital,
70053,PERITONEAL FLUID,SPECIMEN,hospital,
70054,PLEURAL FLUID,SPECIMEN,hospital,
70055,POSTMORTEM CULTURE,SPECIMEN,hospital,
70056,RECTAL - R/O GC,SPECIMEN,hospital,
70057,Rapid Respiratory Viral Screen & Culture,SPECIMEN,hospital,
70058,RAPID RESPIRATORY VIRAL ANTIGEN TEST,SPECIMEN,hospital,
70059,Staph aureus Screen,SPECIMEN,hospital,
70060,Stem Cell - Blood Culture,SPECIMEN,hospital,
70061,SKIN SCRAPINGS,SPECIMEN,hospital,
70062,SPUTUM,SPECIMEN,hospital,
70063,STERILITY CULTURE,SPECIMEN,hospital,
70064,STOOL,SPECIMEN,hospital,
70065,SCOTCH TAPE PREP/PADDLE,SPECIMEN,hospital,
70066,STOOL (RECEIVED IN TRANSPORT SYSTEM),SPECIMEN,hospital,
70067,SWAB,SPECIMEN,hospital,
70068,SWAB,SPECIMEN,hospital,
70069,SWAB,SPECIMEN,hospital,
70070,SWAB,SPECIMEN,hospital,
70071,SWAB - R/O YEAST,SPECIMEN,hospital,
70072,TRACHEAL ASPIRATE,SPECIMEN,hospital,
70073,TISSUE,SPECIMEN,hospital,
70074,THROAT,SPECIMEN,hospital,
70075,THROAT CULTURE,SPECIMEN,hospital,
70076,TISSUE,SPECIMEN,hospital,
70077,URINE,SPECIMEN,hospital,
70078,URINE-PROSTATIC MASSAGE,SPECIMEN,hospital,
70079,URINE,SPECIMEN,hospital,
70080,URINE-KIDNEY,SPECIMEN,hospital,
70081,URINE,SPECIMEN,hospital,
70082,URINE-SUPRAPUBIC ASPIRATE,SPECIMEN,hospital,
70083,VARICELLA-ZOSTER CULTURE,SPECIMEN,hospital,
70084,SWAB,SPECIMEN,hospital,
70085,WORM,SPECIMEN,hospital,
70086,XXX,SPECIMEN,hospital,
70087,Blood (CMV AB),SPECIMEN,hospital,
70088,Blood (EBV),SPECIMEN,hospital,
70089,Blood (Malaria),SPECIMEN,hospital,
70090,Mini-BAL,SPECIMEN,hospital,
70091,MRSA SCREEN,SPECIMEN,hospital,
70092,SWAB- R/O GC,SPECIMEN,hospital,
70093,Blood (Toxo),SPECIMEN,hospital,
80001,,ORGANISM,hospital,
80002,ESCHERICHIA COLI,ORGANISM,hospital,
80003,GRAM NEGATIVE COCCI,ORGANISM,hospital,
80004,KLEBSIELLA PNEUMONIAE,ORGANISM,hospital,
80005,KLEBSIELLA OXYTOCA,ORGANISM,hospital,
80006,KLEBSIELLA OZAENAE,ORGANISM,hospital,
80007,ENTEROBACTER AEROGENES,ORGANISM,hospital,
80008,ENTEROBACTER CLOACAE,ORGANISM,hospital,
80009,HAFNIA ALVEI,ORGANISM,hospital,
80010,ENTEROBACTER AGGLOMERANS,ORGANISM,hospital,
80011,ENTEROBACTER GERGOVIAE,ORGANISM,hospital,
80012,ENTEROBACTER SAKAZAKII,ORGANISM,hospital,
80013,SERRATIA LIQUEFACIENS,ORGANISM,hospital,
80014,SERRATIA MARCESCENS,ORGANISM,hospital,
80015,SERRATIA RUBIDAEA,ORGANISM,hospital,
80016,PROTEUS VULGARIS,ORGANISM,hospital,
80017,PROTEUS MIRABILIS,ORGANISM,hospital,
80018,MORGANELLA MORGANII,ORGANISM,hospital,
80019,PROVIDENCIA STUARTII,ORGANISM,hospital,
80020,PROVIDENCIA RETTGERI,ORGANISM,hospital,
80021,SHIGELLA FLEXNERI,ORGANISM,hospital,
80022,SALMONELLA ENTERITIDIS,ORGANISM,hospital,
80023,STAPH AUREUS COAG +,ORGANISM,hospital,
80024,STAPHYLOCOCCUS EPIDERMIDIS,ORGANISM,hospital,
80025,CITROBACTER AMALONATICUS,ORGANISM,hospital,
80026,PSEUDOMONAS AERUGINOSA,ORGANISM,hospital,
80027,PSEUDOMONAS PUTIDA ,ORGANISM,hospital,
80028,BURKHOLDERIA (PSEUDOMONAS) CEPACIA,ORGANISM,hospital,
80029,PSEUDOMONAS SPECIES,ORGANISM,hospital,
80030,BORDETELLA BRONCHISEPTICA,ORGANISM,hospital,
80031,MORAXELLA SPECIES,ORGANISM,hospital,
80032,AEROMONAS HYDROPHILA,ORGANISM,hospital,
80033,VIBRIO SPECIES,ORGANISM,hospital,
80034,PASTEURELLA MULTOCIDA,ORGANISM,hospital,
80035,EIKENELLA CORRODENS,ORGANISM,hospital,
80036,ANAEROBIC GRAM NEGATIVE ROD(S),ORGANISM,hospital,
80037,GRAM VARIABLE RODS,ORGANISM,hospital,
80038,CLOSTRIDIUM PERFRINGENS,ORGANISM,hospital,
80039,CLOSTRIDIUM SPECIES,ORGANISM,hospital,
80040,NEISSERIA GONORRHOEAE,ORGANISM,hospital,
80041,NEISSERIA MENINGITIDIS,ORGANISM,hospital,
80042,NEISSERIA SPECIES,ORGANISM,hospital,
80043,HAEMOPHILUS PARAINFLUENZAE,ORGANISM,hospital,
80044,HAEMOPHILUS SP,ORGANISM,hospital,
80045,BETA STREPTOCOCCUS GROUP B,ORGANISM,hospital,
80046,BETA STREPTOCOCCUS GROUP C,ORGANISM,hospital,
80047,BETA STREPTOCOCCUS GROUP G,ORGANISM,hospital,
80048,BETA STREPTOCOCCUS,ORGANISM,hospital,
80049,STREPTOCOCCUS MITIS,ORGANISM,hospital,
80050,STREPTOCOCCUS BOVIS ,ORGANISM,hospital,
80051,STREPTOCOCCUS SANGUIS,ORGANISM,hospital,
80052,ALPHA STREPTOCOCCI,ORGANISM,hospital,
80053,ENTEROCOCCUS SP.,ORGANISM,hospital,
80054,BETA STREPTOCOCCUS GROUP A,ORGANISM,hospital,
80055,GRAM POSITIVE COCCUS(COCCI),ORGANISM,hospital,
80056,GRAM POSITIVE RODS,ORGANISM,hospital,
80057,GRAM NEGATIVE DIPLOCOCCI,ORGANISM,hospital,
80058,GRAM NEGATIVE ROD(S),ORGANISM,hospital,
80059,CANDIDA SPECIES,ORGANISM,hospital,
80060,CANDIDA ALBICANS,ORGANISM,hospital,
80061,RHODOTORULA SPECIES,ORGANISM,hospital,
80062,ASPERGILLUS NIGER,ORGANISM,hospital,
80063,ASPERGILLUS SPECIES,ORGANISM,hospital,
80064,PENICILLIUM SPECIES,ORGANISM,hospital,
80065,CRYPTOCOCCUS NEOFORMANS,ORGANISM,hospital,
80066,ASPERGILLUS FUMIGATUS,ORGANISM,hospital,
80067,NOCARDIA ASTEROIDES,ORGANISM,hospital,
80068,NOCARDIA SPECIES,ORGANISM,hospital,
80069,MYCOBACTERIUM TUBERCULOSIS,ORGANISM,hospital,
80070,GRAM NEGATIVE ROD #1,ORGANISM,hospital,
80071,GRAM NEGATIVE ROD #2,ORGANISM,hospital,
80072,GRAM NEGATIVE ROD #3,ORGANISM,hospital,
80073,GRAM NEGATIVE ROD #4,ORGANISM,hospital,
80074,ANAEROBIC GRAM NEGATIVE ROD #2,ORGANISM,hospital,
80075,YEAST,ORGANISM,hospital,
80076,STREPTOCOCCUS PNEUMONIAE,ORGANISM,hospital,
80077,CRYPTOCOCCUS SPECIES,ORGANISM,hospital,
80078,ANAEROBIC GRAM POSITIVE COCCUS(I),ORGANISM,hospital,
80079,ANAEROBIC GRAM POSITIVE ROD(S),ORGANISM,hospital,
80080,BACTERIA,ORGANISM,hospital,
80081,GRAM POSITIVE BACTERIA,ORGANISM,hospital,
80082,BACILLUS SPECIES,ORGANISM,hospital,
80083,COCCIDIOIDES IMMITIS,ORGANISM,hospital,
80084,PROTEUS SPECIES,ORGANISM,hospital,
80085,CORYNEBACTERIUM SPECIES (DIPHTHEROIDS),ORGANISM,hospital,
80086,ACIDFAST BACILLI,ORGANISM,hospital,
80087,STENOTROPHOMONAS (XANTHOMONAS) MALTOPHILIA,ORGANISM,hospital,
80088,LACTOBACILLUS SPECIES,ORGANISM,hospital,
80089,GAMMA(I.E. NON-HEMOLYTIC) STREPTOCOCCUS,ORGANISM,hospital,
80090,SERRATIA SPECIES,ORGANISM,hospital,
80091,LISTERIA MONOCYTOGENES,ORGANISM,hospital,
80092,AEROCOCCUS VIRIDANS,ORGANISM,hospital,
80093,MYCOBACTERIUM GORDONAE,ORGANISM,hospital,
80094,KLEBSIELLA SPECIES,ORGANISM,hospital,
80095,MYCOBACTERIUM FORTUITUM,ORGANISM,hospital,
80096,STREPTOMYCES SPECIES,ORGANISM,hospital,
80097,PROVIDENCIA SPECIES,ORGANISM,hospital,
80098,CITROBACTER SPECIES,ORGANISM,hospital,
80099,CANDIDA PARAPSILOSIS,ORGANISM,hospital,
80100,CANDIDA GUILLIERMONDII,ORGANISM,hospital,
80101,CANDIDA KRUSEI,ORGANISM,hospital,
80102,SACCHAROMYCES CEREVISIAE,ORGANISM,hospital,
80103,SPOROBOLOMYCES SALMONICOLOR,ORGANISM,hospital,
80104,MORAXELLA (BRANHAMELLA) CATARRHALIS,ORGANISM,hospital,
80105,RHIZOPUS SPECIES,ORGANISM,hospital,
80106,CANDIDA TROPICALIS,ORGANISM,hospital,
80107,CAMPYLOBACTER SPECIES,ORGANISM,hospital,
80108,PROPIONIBACTERIUM ACNES,ORGANISM,hospital,
80109,ACTINOMYCES MEYERII,ORGANISM,hospital,
80110,MUCOR SP.,ORGANISM,hospital,
80111,ENTEROCOCCUS AVIUM,ORGANISM,hospital,
80112,BACTEROIDES FRAGILIS GROUP,ORGANISM,hospital,
80113,ENTEROBACTER SPECIES,ORGANISM,hospital,
80114,ASPERGILLUS FLAVUS,ORGANISM,hospital,
80115,PROPIONIBACTERIUM SPECIES,ORGANISM,hospital,
80116,FUSARIUM SPECIES,ORGANISM,hospital,
80117,AUREOBASIDIUM PULLULANS,ORGANISM,hospital,
80118,STREPTOCOCCUS SALIVARIUS,ORGANISM,hospital,
80119,NUTRITIONALLY VARIANT STREPTOCOCCUS,ORGANISM,hospital,
80120,STREPTOCOCCUS CONSTELLATUS,ORGANISM,hospital,
80121,BACTEROIDES FRAGILIS,ORGANISM,hospital,
80122,KLUYVERA SPECIES,ORGANISM,hospital,
80123,ANAEROBIC BACTERIA,ORGANISM,hospital,
80124,EXOPHIALA JEANSELMEI,ORGANISM,hospital,
80125,FUSOBACTERIUM SPECIES,ORGANISM,hospital,
80126,CLADOSPORIUM SPECIES,ORGANISM,hospital,
80127,FUNGUS,ORGANISM,hospital,
80128,FUSOBACTERIUM NUCLEATUM,ORGANISM,hospital,
80129,CLOSTRIDIUM SEPTICUM,ORGANISM,hospital,
80130,MYCELIA STERILIA,ORGANISM,hospital,
80131,SALMONELLA HADAR,ORGANISM,hospital,
80132,ENTAMOEBA COLI,ORGANISM,hospital,
80133,GIARDIA LAMBLIA,ORGANISM,hospital,
80134,ENDOLIMAX NANA,ORGANISM,hospital,
80135,ASCARIS LUMBRICOIDES,ORGANISM,hospital,
80136,ACTINOMYCES ODONTOLYTICUS,ORGANISM,hospital,
80137,CANDIDA LUSITANIAE,ORGANISM,hospital,
80138,STAPHYLOCOCCUS SPECIES,ORGANISM,hospital,
80139,CLOSTRIDIUM DIFFICILE,ORGANISM,hospital,
80140,BLASTOCYSTIS HOMINIS,ORGANISM,hospital,
80141,CORYNEBACTERIUM JEIKEIUM (C.D.C. GROUP JK),ORGANISM,hospital,
80142,FUSOBACTERIUM NECROPHORUM,ORGANISM,hospital,
80143,CYTOMEGALOVIRUS ,ORGANISM,hospital,
80144,HERPES SIMPLEX VIRUS TYPE 1,ORGANISM,hospital,
80145,HERPES SIMPLEX VIRUS TYPE 2,ORGANISM,hospital,
80146,ADENOVIRUS,ORGANISM,hospital,
80147,CHLAMYDIA TRACHOMATIS,ORGANISM,hospital,
80148,ASPERGILLUS VERSICOLOR GROUP ,ORGANISM,hospital,
80149,PAECILOMYCES SPECIES,ORGANISM,hospital,
80150,TRICHODERMA SP.,ORGANISM,hospital,
80151,CITROBACTER  KOSERI (DIVERSUS),ORGANISM,hospital,
80152,ESCHERICHIA FERGUSONII,ORGANISM,hospital,
80153,MORAXELLA OSLOENSIS,ORGANISM,hospital,
80154,RHIZOMUCOR SPECIES,ORGANISM,hospital,
80155,STAPHYLOCOCCUS- COAGULASE NEGATIVE,ORGANISM,hospital,
80156,CORYNEBACTERIUM STRIATUM,ORGANISM,hospital,
80157,ACREMONIUM SPECIES,ORGANISM,hospital,
80158,MYCOBACTERIUM AVIUM COMPLEX,ORGANISM,hospital,
80159,MYCOBACTERIUM TUBERCULOSIS COMPLEX,ORGANISM,hospital,
80160,BACILLUS SUBTILIS ,ORGANISM,hospital,
80161,STRONGYLOIDES STERCORALIS ,ORGANISM,hospital,
80162,STAPHYLOCOCCUS LUGDUNENSIS,ORGANISM,hospital,
80163,MOLD,ORGANISM,hospital,
80164,ENTEROBACTER ASBURIAE,ORGANISM,hospital,
80165,TRICHOPHYTON SPECIES,ORGANISM,hospital,
80166,LACTOBACILLUS CASEI,ORGANISM,hospital,
80167,STREPTOCOCCUS MILLERI,ORGANISM,hospital,
80168,ENTEROCOCCUS FAECIUM,ORGANISM,hospital,
80169,ENTAMOEBA HARTMANNI,ORGANISM,hospital,
80170,LEUCONOSTOC SPECIES,ORGANISM,hospital,
80171,STREPTOCOCCUS ANGINOSUS,ORGANISM,hospital,
80172,ENTEROCOCCUS FAECALIS,ORGANISM,hospital,
80173,VEILLONELLA SPECIES,ORGANISM,hospital,
80174,CURVULARIA SP.,ORGANISM,hospital,
80175,VIRUS,ORGANISM,hospital,
80176,VARICELLA-ZOSTER VIRUS,ORGANISM,hospital,
80177,RESPIRATORY SYNCYTIAL VIRUS (RSV),ORGANISM,hospital,
80178,INFLUENZA A VIRUS,ORGANISM,hospital,
80179,INFLUENZA B VIRUS,ORGANISM,hospital,
80180,PARAINFLUENZA VIRUS TYPE 1,ORGANISM,hospital,
80181,PARAINFLUENZA VIRUS TYPE 3,ORGANISM,hospital,
80182,OCHROBACTRUM ANTHROPI,ORGANISM,hospital,
80183,GEMELLA (STREPTOCOCCUS) MORBILLORUM,ORGANISM,hospital,
80184,ENTEROCOCCUS GALLINARUM,ORGANISM,hospital,
80185,CAMPYLOBACTER JEJUNI,ORGANISM,hospital,
80186,PSEUDALLESCHERIA BOYDII ,ORGANISM,hospital,
80187,NOCARDIA ASTEROIDES COMPLEX ,ORGANISM,hospital,
80188,SCEDOSPORIUM APIOSPERMUM,ORGANISM,hospital,
80189,PEDIOCOCCUS SPECIES,ORGANISM,hospital,
80190,SYNCEPHALASTRUM SPECIES,ORGANISM,hospital,
80191,HAEMOPHILUS INFLUENZAE- BETA-LACTAMASE POSITIVE,ORGANISM,hospital,
80192,HAEMOPHILUS INFLUENZAE- BETA-LACTAMASE NEGATIVE,ORGANISM,hospital,
80193,CORYNEBACTERIUM UREALYTICUM SP. NOV.,ORGANISM,hospital,
80194,ACINETOBACTER BAUMANNII,ORGANISM,hospital,
80195,AEROMONAS SPECIES,ORGANISM,hospital,
80196,SALMONELLA SPECIES,ORGANISM,hospital,
80197,CITROBACTER YOUNGAE,ORGANISM,hospital,
80198,HAEMOPHILUS INFLUENZAE,ORGANISM,hospital,
80199,MALASSEZIA FURFUR,ORGANISM,hospital,
80200,CHAETOMIUM SPECIES,ORGANISM,hospital,
80201,CITROBACTER KOSERI,ORGANISM,hospital,
80202,LEGIONELLA PNEUMOPHILA ,ORGANISM,hospital,
80203,BORDETELLA SPECIES,ORGANISM,hospital,
80204,ENTEROCOCCUS CASSELIFLAVUS,ORGANISM,hospital,
80205,BACTEROIDES UREOLYTICUS GROUP,ORGANISM,hospital,
80206,RHINOVIRUS,ORGANISM,hospital,
80207,STREPTOCOCCUS SPECIES,ORGANISM,hospital,
80208,BURKHOLDERIA SPECIES,ORGANISM,hospital,
80209,LISTERIA SPECIES,ORGANISM,hospital,
80210,CAPNOCYTOPHAGA SPECIES,ORGANISM,hospital,
80211,STACHYBOTRYS SPP.,ORGANISM,hospital,
80212,PORPHYROMONAS SPECIES,ORGANISM,hospital,
80213,BETA STREPTOCOCCI- NOT GROUP A,ORGANISM,hospital,
80214,PREVOTELLA (BACTEROIDES) BUCCAE,ORGANISM,hospital,
80215,ASPERGILLUS NIDULANS,ORGANISM,hospital,
80216,ACINETOBACTER SP.,ORGANISM,hospital,
80217,ENTAMOEBA HISTOLYTICA/DISPAR,ORGANISM,hospital,
80218,ENTEROBACTERIACEAE,ORGANISM,hospital,
80219,2ND ISOLATE,ORGANISM,hospital,
80220,AFB GROWN IN CULTURE& ADDITIONAL INFORMATION TO FOLLOW,ORGANISM,hospital,
80221,CORYNEBCATERIUM AMYCOLATUM,ORGANISM,hospital,
80222,POSITIVE FOR GROUP B BETA STREP,ORGANISM,hospital,
80223,PROBABLE ENTEROCOCCUS,ORGANISM,hospital,
80224,BETA STREPTOCOCCUS NOT GROUP A OR B,ORGANISM,hospital,
80225,NON-FERMENTER- NOT PSEUDOMONAS AERUGINOSA,ORGANISM,hospital,
80226,PROBABLE LACTOBACILLUS SPECIES,ORGANISM,hospital,
80227,PROBABLE GARDNERELLA VAGINALIS,ORGANISM,hospital,
80228,CANDIDA (TORULOPSIS) GLABRATA,ORGANISM,hospital,
80229,PRESUMPTIVE STREPTOCOCCUS BOVIS,ORGANISM,hospital,
80230,POSITIVE FOR INFLUENZA A VIRAL ANTIGEN,ORGANISM,hospital,
80231,POSITIVE FOR RSV VIRAL ANTIGEN,ORGANISM,hospital,
80232,PRESUMPTIVE VEILLONELLA SPECIES,ORGANISM,hospital,
80233,PRESUMPTIVE PEPTOSTREPTOCOCCUS SPECIES,ORGANISM,hospital,
80234,PRESUMPTIVE PROPIONIBACTERIUM ACNES,ORGANISM,hospital,
80235,STREPTOCOCCUS ANGINOSUS (MILLERI) GROUP,ORGANISM,hospital,
80236,PRESUMPTIVE CLOSTRIDIUM PERFRINGENS,ORGANISM,hospital,
80237,PRESUMPTIVE CLOSTRIDIUM SEPTICUM,ORGANISM,hospital,
80238,CLOSTRIDIUM SPECIES NOT C. PERFRINGENS OR C. SEPTICUM,ORGANISM,hospital,
80239,ASPERGILLUS SP. NOT FUMIGATUS- FLAVUS OR NIGER,ORGANISM,hospital,
80240,PRESUMPTIVE FUSOBACTERIUM MORTIFERUM/VARIUM GROUP,ORGANISM,hospital,
80241,PROBABLE MICROCOCCUS SPECIES,ORGANISM,hospital,
80242,RESEMBLING MICROCOCCUS/STOMATOCOCCUS SPECIES,ORGANISM,hospital,
80243,PORPHYROMONAS SPECIES,ORGANISM,hospital,
80244,PREVOTELLA SPECIES,ORGANISM,hospital,
80245,FUSOBACTERIUM SPECIES,ORGANISM,hospital,
80246,PRESUMPTIVE MORAXELLA CATARRHALIS,ORGANISM,hospital,
80247,CLONORCHIS/OPISTHORCHIS GROUP:  EGGS,ORGANISM,hospital,
80248,CITROBACTER FREUNDII COMPLEX,ORGANISM,hospital,
80249,FEW BLASTOCYSTIS HOMINIS,ORGANISM,hospital,
80250,MODERATE BLASTOCYSTIS HOMINIS,ORGANISM,hospital,
80251,MANY BLASTOCYSTIS HOMINIS,ORGANISM,hospital,
80252,ALCALIGENES XYLOSOXIDANS,ORGANISM,hospital,
80253,YEAST- PRESUMPTIVELY NOT C. ALBICANS,ORGANISM,hospital,
80254,CANDIDA ALBICANS- PRESUMPTIVE IDENTIFICATION,ORGANISM,hospital,
80255,STAPHYLOCOCCUS SAPROPHYTICUS- PRESUMPTIVE IDENTIFICATION,ORGANISM,hospital,
80256,HAEMOPHILUS SPECIES NOT INFLUENZAE,ORGANISM,hospital,
80257,POSITIVE FOR INFLUENZA B VIRAL ANTIGEN,ORGANISM,hospital,
80258,MICROSPORIDIUM SPECIES SEEN,ORGANISM,hospital,
80259,POSITIVE FOR M. TUBERCULOSIS BY MTD,ORGANISM,hospital,
80260,POSITIVE FOR PNEUMOCYSTIS CARINII,ORGANISM,hospital,
80261,POSITIVE FOR UREAPLASMA UREALYTICUM,ORGANISM,hospital,
80262,STAPHYLOCOCCUS- COAGULASE NEGATIVE- PRESUMPTIVELY NOT S. SAPROPHYTICUS,ORGANISM,hospital,
80263,ORGANISM,ORGANISM,hospital,
80264,ACTINOMYCETE,ORGANISM,hospital,
80265,2ND ISOLATE,ORGANISM,hospital,
80266,PANTOEA (ENTEROBACTER) AGGLOMERANS,ORGANISM,hospital,
80267,CRYPTOSPORIDIUM PARVUM OOCYSTS SEEN,ORGANISM,hospital,
80268,PITHOMYCES SP.,ORGANISM,hospital,
80269,CANDIDA DUBLIENSIS,ORGANISM,hospital,
80270,CANDIDA DUBLINIENSIS,ORGANISM,hospital,
80271,STREPTOCOCCUS ORALIS,ORGANISM,hospital,
80272,STREPTOCOCCUS VESTIBULARIS,ORGANISM,hospital,
80273,MORAXELLA CATARRHALIS- PRESUMPTIVE IDENTIFICATION,ORGANISM,hospital,
80274,NO GROWTH,ORGANISM,hospital,
80275,TRICHOSPORON ASAHII,ORGANISM,hospital,
80276,RALSTONIA PICKETTII,ORGANISM,hospital,
80277,CDC GROUP IIB,ORGANISM,hospital,
80278,DEMATIACEOUS MOLD,ORGANISM,hospital,
80279,STREPTOCOCCUS MILLERI GROUP,ORGANISM,hospital,
80280,VIRIDANS STREPTOCOCCI,ORGANISM,hospital,
80281,BACILLUS SPECIES& NOT ANTHRACIS,ORGANISM,hospital,
80282,FONSECAEA PEDROSOI,ORGANISM,hospital,
80283,ZYGOMYCETES,ORGANISM,hospital,
80284,ACHROMOBACTER (ALCALIGENES) XYLOSOXIDANS SS DENTRIFICANS,ORGANISM,hospital,
80285,CANDIDA KEFYR,ORGANISM,hospital,
80286,GORDONIA SPECIES,ORGANISM,hospital,
80287,GEOTRICHUM CAPITATUM,ORGANISM,hospital,
80288,CANDIDA KRUSEI / CANDIDA INCONSPICUA,ORGANISM,hospital,
80289,MORAXELLA CATARRHALIS,ORGANISM,hospital,
80290,SHEWANELLA SPECIES,ORGANISM,hospital,
80291,BASIDIOMYCETE,ORGANISM,hospital,
80292,NEISSERIA SPECIES- NOT GONORRHOEAE,ORGANISM,hospital,
80293,POSITIVE FOR METHICILLIN RESISTANT STAPH AUREUS,ORGANISM,hospital,
80294,BURKHOLDERIA CEPACIA GROUP,ORGANISM,hospital,
80295,PRESUMPTIVE GARDNERELLA VAGINALIS,ORGANISM,hospital,
80296,ENTEROCOCCUS MUNDTII,ORGANISM,hospital,
80297,ASPERGILLUS USTUS,ORGANISM,hospital,
80298,GEMELLA SPECIES,ORGANISM,hospital,
80299,MYCOPLASMA HOMINIS,ORGANISM,hospital,
80300,POSITIVE FOR PNEUMOCYSTIS JIROVECII (CARINII),ORGANISM,hospital,
80301,CHRYSEOBACTERIUM MENINGOSEPTICUM,ORGANISM,hospital,
80302,PANTOEA SPECIES,ORGANISM,hospital,
80303,ABIOTROPHIA/GRANULICATELLA SPECIES,ORGANISM,hospital,
80304,ACINETOBACTER BAUMANNII COMPLEX,ORGANISM,hospital,
80305,PSEUDOMONAS LUTEOLA,ORGANISM,hospital,
80306,MICROCOCCUS/STOMATOCOCCUS SPECIES,ORGANISM,hospital,
80307,LEPTOTRICHIA TREVISANII,ORGANISM,hospital,
80308,POSITIVE FOR CYTOMEGALOVIRUS,ORGANISM,hospital,
80309,POSITIVE FOR VARICELLA ZOSTER,ORGANISM,hospital,
80310,POSITIVE FOR HERPES SIMPLEX TYPE 1 (HSV1),ORGANISM,hospital,
80311,POSITIVE FOR HERPES SIMPLEX TYPE 2 (HSV2),ORGANISM,hospital,
80312,PSEUDOMONAS PUTIDA/FLUORESCENS,ORGANISM,hospital,
90001,,ANTIBACTERIUM,hospital,
90002,PENICILLIN,ANTIBACTERIUM,hospital,
90003,PENICILLIN G,ANTIBACTERIUM,hospital,
90004,AMPICILLIN,ANTIBACTERIUM,hospital,
90005,CEFAZOLIN,ANTIBACTERIUM,hospital,
90006,ERYTHROMYCIN,ANTIBACTERIUM,hospital,
90007,CLINDAMYCIN,ANTIBACTERIUM,hospital,
90008,TRIMETHOPRIM/SULFA,ANTIBACTERIUM,hospital,
90009,CHLORAMPHENICOL,ANTIBACTERIUM,hospital,
90010,NITROFURANTOIN,ANTIBACTERIUM,hospital,
90011,TETRACYCLINE,ANTIBACTERIUM,hospital,
90012,GENTAMICIN,ANTIBACTERIUM,hospital,
90013,TOBRAMYCIN,ANTIBACTERIUM,hospital,
90014,AMIKACIN,ANTIBACTERIUM,hospital,
90015,VANCOMYCIN,ANTIBACTERIUM,hospital,
90016,OXACILLIN,ANTIBACTERIUM,hospital,
